Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_T002_001,SE_T002_002,SE_T002_003,SE_T007_001,SE_T007_002,SE_T007_003,SE_T007_004,SE_T007_005,SE_T007_006,SE_T007_007,SE_T007_008,SE_T007_009,SE_T007_010,SE_T007_011,SE_T007_012,SE_T007_013,SE_T013_001,SE_T013_002,SE_T013_003,SE_T013_004,SE_T013_005,SE_T013_006,SE_T013_007,SE_T013_008,SE_T014_001,SE_T014_002,SE_T014_003,SE_T014_004,SE_T014_005,SE_T014_006,SE_T014_007,SE_T014_008,SE_T014_009,SE_T014_010,SE_T014_011,SE_T014_012,SE_T014_013,SE_T014_014,SE_T014_015,SE_T014_016,SE_T014_017,SE_T157_001,SE_T236_001,SE_T236_002,SE_T236_003,SE_T236_004,SE_T236_005,SE_T236_006,SE_T236_007,SE_T236_008,SE_T236_009,SE_T236_010,SE_T236_011,SE_T145_001,SE_T145_002,SE_T145_003,SE_T145_004,SE_T145_005,SE_T201_001,SE_T201_002,SE_T201_003
"06001450745","14000US06001450745","Census Tract 4507.45, Alameda County, California","Census Tract 4507.45, Alameda County, California","ca","140","00","ACSSF","0003033",,,,,"06","001",,,,"450745",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6238,2209.812,2.82286443025991,6238,160,528,724,319,387,417,964,1485,559,428,201,66,6238,2560,69,12,3133,128,76,260,6238,5821,2277,43,12,3133,128,0,228,417,283,26,0,0,0,76,32,0.4241,664,0,0,55,131,44,159,96,72,107,0,6238,279,5959,752,5571,664,664,664
"06001450746","14000US06001450746","Census Tract 4507.46, Alameda County, California","Census Tract 4507.46, Alameda County, California","ca","140","00","ACSSF","0003034",,,,,"06","001",,,,"450746",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3499,5226.427,0.669482252427424,3499,221,133,308,202,249,310,402,735,377,272,203,87,3499,2588,33,5,675,14,26,158,3499,3053,2142,33,5,675,14,26,158,446,446,0,0,0,0,0,0,0.3953,319,0,0,0,118,20,60,39,10,72,0,3499,98,3401,717,3077,319,319,286
"06001450750","14000US06001450750","Census Tract 4507.50, Alameda County, California","Census Tract 4507.50, Alameda County, California","ca","140","00","ACSSF","0003035",,,,,"06","001",,,,"450750",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4511,7032.982,0.641406446670795,4511,390,314,173,102,245,787,994,443,551,393,84,35,4511,2417,310,0,1307,77,131,269,4511,3893,1988,310,0,1307,77,0,211,618,429,0,0,0,0,131,58,0.4241,1096,76,66,77,109,115,169,262,79,130,13,4511,167,4344,745,3896,1096,1096,1096
"06001450751","14000US06001450751","Census Tract 4507.51, Alameda County, California","Census Tract 4507.51, Alameda County, California","ca","140","00","ACSSF","0003036",,,,,"06","001",,,,"450751",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7253,1883.385,3.85104486970596,7253,666,779,668,170,220,831,1916,966,516,372,117,32,7253,1783,119,5,4960,9,39,338,7253,7019,1663,119,5,4960,9,0,263,234,120,0,0,0,0,39,75,0.3103,261,0,0,0,0,0,17,59,70,103,12,7253,317,6936,545,6634,261,261,261
"06001450752","14000US06001450752","Census Tract 4507.52, Alameda County, California","Census Tract 4507.52, Alameda County, California","ca","140","00","ACSSF","0003037",,,,,"06","001",,,,"450752",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5692,846.1669,6.72680491183743,5692,403,544,628,218,256,477,1186,823,595,372,190,0,5692,1772,319,16,3243,9,19,314,5692,5212,1376,319,16,3224,9,0,268,480,396,0,0,19,0,19,46,0.3699,211,0,0,0,0,23,51,19,34,84,0,5692,152,5540,810,5107,211,211,211
"06001451101","14000US06001451101","Census Tract 4511.01, Alameda County, California","Census Tract 4511.01, Alameda County, California","ca","140","00","ACSSF","0003038",,,,,"06","001",,,,"451101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7413,34.71665,213.528661908858,7413,506,372,640,317,349,675,1094,1548,1150,496,217,49,7413,5505,186,8,982,86,247,399,7413,6452,4807,186,8,982,86,1,382,961,698,0,0,0,0,246,17,0.4107,403,0,24,0,16,105,45,71,81,45,16,7326,137,7189,1171,6587,403,403,403
"06001451102","14000US06001451102","Census Tract 4511.02, Alameda County, California","Census Tract 4511.02, Alameda County, California","ca","140","00","ACSSF","0003039",,,,,"06","001",,,,"451102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4111,2228.652,1.84461317967496,4111,207,313,341,96,268,182,407,818,699,567,181,32,4111,3355,25,14,348,69,51,249,4111,3808,3136,25,14,348,69,0,216,303,219,0,0,0,0,51,33,0.373,35,0,0,0,0,0,0,0,0,20,15,4111,67,4044,928,3695,35,35,35
"06001451201","14000US06001451201","Census Tract 4512.01, Alameda County, California","Census Tract 4512.01, Alameda County, California","ca","140","00","ACSSF","0003040",,,,,"06","001",,,,"451201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7134,5045.317,1.41398454355773,7134,405,482,643,328,530,902,1092,1361,921,310,112,48,7134,5048,57,28,1021,0,312,668,7134,5477,3999,16,13,1007,0,0,442,1657,1049,41,15,14,0,312,226,0.3969,769,0,0,14,0,160,271,156,70,27,71,7134,550,6584,1357,5737,769,769,769
"06001451202","14000US06001451202","Census Tract 4512.02, Alameda County, California","Census Tract 4512.02, Alameda County, California","ca","140","00","ACSSF","0003041",,,,,"06","001",,,,"451202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4296,242.8216,17.6920001173751,4296,272,154,259,165,259,820,597,739,768,179,66,18,4296,3186,16,8,612,0,275,199,4296,3358,2622,16,8,597,0,0,115,938,564,0,0,15,0,275,84,0.3272,144,0,0,0,0,25,30,46,21,12,10,4296,127,4169,735,3738,144,144,144
"06001451300","14000US06001451300","Census Tract 4513, Alameda County, California","Census Tract 4513, Alameda County, California","ca","140","00","ACSSF","0003042",,,,,"06","001",,,,"451300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7089,1446.142,4.90200842629387,7089,584,396,510,295,570,892,860,1242,1173,378,151,38,7089,5414,179,0,662,19,279,536,7089,5686,4483,179,0,662,19,0,343,1403,931,0,0,0,0,279,193,0.342,521,0,13,0,35,106,25,178,41,70,53,7089,533,6556,1310,5887,521,521,521
"06001451401","14000US06001451401","Census Tract 4514.01, Alameda County, California","Census Tract 4514.01, Alameda County, California","ca","140","00","ACSSF","0003043",,,,,"06","001",,,,"451401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6149,3436.575,1.78928126307921,6149,374,288,373,265,505,1021,598,1143,816,439,216,111,6149,4992,102,31,635,0,79,310,6149,5094,4265,102,15,548,0,0,164,1055,727,0,16,87,0,79,146,0.4249,1005,34,16,94,0,226,407,155,36,29,8,6149,414,5735,1426,4804,1005,997,997
"06001451403","14000US06001451403","Census Tract 4514.03, Alameda County, California","Census Tract 4514.03, Alameda County, California","ca","140","00","ACSSF","0003044",,,,,"06","001",,,,"451403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2343,8996.414,0.260437113994351,2343,139,162,128,74,210,387,320,345,290,186,82,20,2343,1882,51,0,267,0,61,82,2343,1761,1390,51,0,267,0,8,45,582,492,0,0,0,0,53,37,0.3442,150,0,0,0,5,43,6,63,29,0,4,2343,205,2138,541,1847,150,150,150
"06001451404","14000US06001451404","Census Tract 4514.04, Alameda County, California","Census Tract 4514.04, Alameda County, California","ca","140","00","ACSSF","0003045",,,,,"06","001",,,,"451404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6318,9769.683,0.646694502059469,6318,365,521,452,284,631,1161,870,821,756,320,87,50,6318,4937,141,3,472,0,416,349,6318,3309,2549,141,3,432,0,33,151,3009,2388,0,0,40,0,383,198,0.3931,1204,34,0,57,44,310,450,180,33,23,73,6318,1132,5186,1961,3727,1204,1204,1204
"06001451501","14000US06001451501","Census Tract 4515.01, Alameda County, California","Census Tract 4515.01, Alameda County, California","ca","140","00","ACSSF","0003046",,,,,"06","001",,,,"451501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4759,2440.117,1.95031637212219,4759,386,332,289,196,275,667,507,620,710,410,291,76,4759,3899,39,0,516,0,95,210,4759,4026,3338,39,0,516,0,0,133,733,561,0,0,0,0,95,77,0.4218,632,100,70,123,45,79,127,42,8,27,11,4759,242,4517,1175,4025,632,632,632
"06001451503","14000US06001451503","Census Tract 4515.03, Alameda County, California","Census Tract 4515.03, Alameda County, California","ca","140","00","ACSSF","0003047",,,,,"06","001",,,,"451503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5912,5726.021,1.03247968716457,5912,456,296,476,235,375,765,920,929,725,433,191,111,5912,4898,6,46,452,0,209,301,5912,4540,3843,6,0,452,0,0,239,1372,1055,0,46,0,0,209,62,0.3509,631,9,19,74,40,181,122,40,0,39,107,5887,333,5554,1457,4735,631,631,606
"06001451504","14000US06001451504","Census Tract 4515.04, Alameda County, California","Census Tract 4515.04, Alameda County, California","ca","140","00","ACSSF","0003048",,,,,"06","001",,,,"451504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723,1374.183,1.25383592510853,1723,156,94,101,63,128,256,124,342,251,107,73,28,1723,1205,42,0,172,52,153,99,1723,1414,1064,42,0,166,52,23,67,309,141,0,0,6,0,130,32,0.3326,189,4,0,0,11,25,23,51,54,14,7,1723,49,1674,286,1545,189,189,189
"06001451505","14000US06001451505","Census Tract 4515.05, Alameda County, California","Census Tract 4515.05, Alameda County, California","ca","140","00","ACSSF","0003049",,,,,"06","001",,,,"451505",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3289,6202.202,0.530295507160651,3289,210,147,146,187,225,417,273,590,636,315,111,32,3289,2960,0,15,164,0,0,150,3289,2867,2661,0,0,157,0,0,49,422,299,0,15,7,0,0,101,0.3409,145,0,0,0,0,19,0,86,12,18,10,3289,75,3214,476,3091,145,145,145
"06001451506","14000US06001451506","Census Tract 4515.06, Alameda County, California","Census Tract 4515.06, Alameda County, California","ca","140","00","ACSSF","0003050",,,,,"06","001",,,,"451506",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3507,10671.77,0.328623916404246,3507,227,268,263,184,315,636,531,490,273,128,160,32,3507,2549,78,0,282,78,177,343,3507,1985,1315,78,0,282,20,0,290,1522,1234,0,0,0,58,177,53,0.3776,607,32,7,7,0,187,243,86,30,15,0,3479,437,3042,902,2403,607,607,607
"06001451601","14000US06001451601","Census Tract 4516.01, Alameda County, California","Census Tract 4516.01, Alameda County, California","ca","140","00","ACSSF","0003051",,,,,"06","001",,,,"451601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5157,3393.127,1.5198367714445,5157,219,333,310,167,471,377,825,990,745,442,173,105,5157,4314,7,15,609,16,11,185,5157,4736,3986,7,15,566,16,0,146,421,328,0,0,43,0,11,39,0.4067,506,0,0,0,59,182,107,94,30,24,10,5157,117,5040,1140,4493,506,506,506
"06001451602","14000US06001451602","Census Tract 4516.02, Alameda County, California","Census Tract 4516.02, Alameda County, California","ca","140","00","ACSSF","0003052",,,,,"06","001",,,,"451602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7119,6118.636,1.16349457989767,7119,395,415,468,105,472,1190,759,1007,812,768,416,312,7119,6074,24,19,588,66,94,254,7119,5853,4951,24,19,588,66,0,205,1266,1123,0,0,0,0,94,49,0.4078,1276,26,12,36,107,425,405,183,54,28,0,6997,398,6599,1934,5764,1276,1276,1236
"06001451701","14000US06001451701","Census Tract 4517.01, Alameda County, California","Census Tract 4517.01, Alameda County, California","ca","140","00","ACSSF","0003053",,,,,"06","001",,,,"451701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3013,6382.098,0.472101801243867,3013,246,157,251,100,268,374,354,667,246,162,164,24,3013,2398,30,5,170,0,87,323,3013,2563,2141,30,5,165,0,0,222,450,257,0,0,5,0,87,101,0.3573,256,0,9,0,0,19,19,178,31,0,0,3013,171,2842,421,2631,256,256,256
"06001451703","14000US06001451703","Census Tract 4517.03, Alameda County, California","Census Tract 4517.03, Alameda County, California","ca","140","00","ACSSF","0003054",,,,,"06","001",,,,"451703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4568,6939.79,0.658233165559068,4568,345,359,332,279,253,503,683,736,567,367,121,23,4568,3261,24,35,746,0,15,487,4568,3827,2903,24,12,716,0,0,172,741,358,0,23,30,0,15,315,0.3628,228,0,7,0,0,7,71,67,39,27,10,4563,63,4500,912,4139,228,228,228
"06001451704","14000US06001451704","Census Tract 4517.04, Alameda County, California","Census Tract 4517.04, Alameda County, California","ca","140","00","ACSSF","0003055",,,,,"06","001",,,,"451704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4647,6001.752,0.774273857639495,4647,223,212,396,194,448,509,624,719,547,396,307,72,4647,4120,68,12,247,0,88,112,4647,3881,3480,68,12,247,0,0,74,766,640,0,0,0,0,88,38,0.412,582,0,0,0,35,229,129,42,75,26,46,4647,279,4368,1030,3952,582,582,582
"06001981900","14000US06001981900","Census Tract 9819, Alameda County, California","Census Tract 9819, Alameda County, California","ca","140","00","ACSSF","0003056",,,,,"06","001",,,,"981900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,36.68942,1.44455804428438,53,0,0,0,0,0,25,18,10,0,0,0,0,53,53,0,0,0,0,0,0,53,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2099,24,3,0,0,0,4,7,0,10,0,0,53,4,49,3,49,24,24,24
"06001982000","14000US06001982000","Census Tract 9820, Alameda County, California","Census Tract 9820, Alameda County, California","ca","140","00","ACSSF","0003057",,,,,"06","001",,,,"982000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,118.3435,0.490098795824537,58,0,4,3,4,0,10,12,15,7,3,0,0,58,40,0,0,7,0,0,11,58,43,36,0,0,7,0,0,0,15,4,0,0,0,0,0,11,0.2002,7,0,0,0,0,0,4,3,0,0,0,58,0,58,3,55,7,7,7
"06001983200","14000US06001983200","Census Tract 9832, Alameda County, California","Census Tract 9832, Alameda County, California","ca","140","00","ACSSF","0003058",,,,,"06","001",,,,"983200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572,2995.635,0.190944514028636,572,24,0,8,6,9,165,186,92,42,40,0,0,572,297,46,10,162,0,8,49,572,482,235,46,3,162,0,0,36,90,62,0,7,0,0,8,13,0.3903,32,0,0,0,0,3,2,10,14,3,0,572,15,557,75,501,32,32,32
"06001990000","14000US06001990000","Census Tract 9900, Alameda County, California","Census Tract 9900, Alameda County, California","ca","140","00","ACSSF","0003059",,,,,"06","001",,,,"990000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
